Entity,Code,Year,Annual CO2 emissions (per capita)
French Guiana,GUF,2007,2.7776
French Guiana,GUF,2008,2.6199
French Guiana,GUF,2009,3.3661
French Guiana,GUF,2010,3.0568
French Guiana,GUF,2011,2.9964
French Guiana,GUF,2012,2.8992
French Guiana,GUF,2013,2.7799
French Guiana,GUF,2014,2.7134
French Guiana,GUF,2015,2.6909
French Guiana,GUF,2016,2.6822
French Guiana,GUF,2017,2.5621
French Guiana,GUF,2018,2.4697
French Guiana,GUF,2019,2.5045
French Guiana,GUF,2020,2.4386
French Polynesia,PYF,1955,0.6386
French Polynesia,PYF,1956,0.6242
French Polynesia,PYF,1957,0.7118
French Polynesia,PYF,1958,0.6948
French Polynesia,PYF,1959,0.3867
French Polynesia,PYF,1960,0.4693
French Polynesia,PYF,1961,0.7264
French Polynesia,PYF,1962,0.5694
French Polynesia,PYF,1963,0.7594
French Polynesia,PYF,1964,0.7317
French Polynesia,PYF,1965,0.9019
French Polynesia,PYF,1966,1.2501
French Polynesia,PYF,1967,1.3925
French Polynesia,PYF,1968,1.4893
French Polynesia,PYF,1969,1.5093
French Polynesia,PYF,1970,1.7576
French Polynesia,PYF,1971,1.986
French Polynesia,PYF,1972,1.8252
French Polynesia,PYF,1973,1.7029
French Polynesia,PYF,1974,1.7033
French Polynesia,PYF,1975,1.6194
French Polynesia,PYF,1976,1.9461
French Polynesia,PYF,1977,1.9644
French Polynesia,PYF,1978,2.1587
French Polynesia,PYF,1979,1.8969
French Polynesia,PYF,1980,1.9121
French Polynesia,PYF,1981,2.0877
French Polynesia,PYF,1982,2.0721
French Polynesia,PYF,1983,2.5162
French Polynesia,PYF,1984,2.6802
French Polynesia,PYF,1985,3.3323
French Polynesia,PYF,1986,3.3454
French Polynesia,PYF,1987,3.2794
French Polynesia,PYF,1988,3.0077
French Polynesia,PYF,1989,2.7705
French Polynesia,PYF,1990,2.1994
French Polynesia,PYF,1991,2.1403
French Polynesia,PYF,1992,1.9979
French Polynesia,PYF,1993,2.0351
French Polynesia,PYF,1994,2.0698
French Polynesia,PYF,1995,1.9827
French Polynesia,PYF,1996,1.9612
French Polynesia,PYF,1997,2.0028
French Polynesia,PYF,1998,1.9462
French Polynesia,PYF,1999,2.1095
French Polynesia,PYF,2000,2.3749
French Polynesia,PYF,2001,2.7825
French Polynesia,PYF,2002,2.7519
French Polynesia,PYF,2003,2.9288
French Polynesia,PYF,2004,2.8339
French Polynesia,PYF,2005,3.03
French Polynesia,PYF,2006,2.9901
French Polynesia,PYF,2007,2.9288
French Polynesia,PYF,2008,3.011
French Polynesia,PYF,2009,3.0112
French Polynesia,PYF,2010,3.0115
French Polynesia,PYF,2011,2.9427
French Polynesia,PYF,2012,2.874
French Polynesia,PYF,2013,2.914
French Polynesia,PYF,2014,2.8318
French Polynesia,PYF,2015,2.8709
French Polynesia,PYF,2016,2.7623
French Polynesia,PYF,2017,2.7735
French Polynesia,PYF,2018,2.8898
French Polynesia,PYF,2019,2.9615
French Polynesia,PYF,2020,2.9486
Gabon,GAB,1959,0.0443
Gabon,GAB,1960,0.2633
Gabon,GAB,1961,0.326
Gabon,GAB,1962,0.172
Gabon,GAB,1963,0.1416
Gabon,GAB,1964,0.363
Gabon,GAB,1965,0.4053
Gabon,GAB,1966,0.7016
Gabon,GAB,1967,1.8252
Gabon,GAB,1968,3.4648
Gabon,GAB,1969,2.4801
Gabon,GAB,1970,3.5315
Gabon,GAB,1971,4.734
Gabon,GAB,1972,4.4744
Gabon,GAB,1973,8.5231
Gabon,GAB,1974,8.5836
Gabon,GAB,1975,8.2838
Gabon,GAB,1976,8.6238
Gabon,GAB,1977,9.3255
Gabon,GAB,1978,10.9162
Gabon,GAB,1979,9.5187
Gabon,GAB,1980,9.1207
Gabon,GAB,1981,8.8144
Gabon,GAB,1982,8.5657
Gabon,GAB,1983,7.0258
Gabon,GAB,1984,7.4268
Gabon,GAB,1985,7.6151
Gabon,GAB,1986,5.8241
Gabon,GAB,1987,4.5882
Gabon,GAB,1988,4.8089
Gabon,GAB,1989,6.233
Gabon,GAB,1990,4.7233
Gabon,GAB,1991,4.6339
Gabon,GAB,1992,4.9043
Gabon,GAB,1993,4.8309
Gabon,GAB,1994,4.138
Gabon,GAB,1995,4.2454
Gabon,GAB,1996,4.2717
Gabon,GAB,1997,4.1835
Gabon,GAB,1998,4.2359
Gabon,GAB,1999,3.9935
Gabon,GAB,2000,3.8007
Gabon,GAB,2001,3.7932
Gabon,GAB,2002,3.527
Gabon,GAB,2003,3.4957
Gabon,GAB,2004,3.4406
Gabon,GAB,2005,3.4942
Gabon,GAB,2006,2.8972
Gabon,GAB,2007,2.7772
Gabon,GAB,2008,2.7413
Gabon,GAB,2009,2.6979
Gabon,GAB,2010,2.9451
Gabon,GAB,2011,2.9266
Gabon,GAB,2012,2.877
Gabon,GAB,2013,2.8998
Gabon,GAB,2014,2.8222
Gabon,GAB,2015,2.7055
Gabon,GAB,2016,2.7099
Gabon,GAB,2017,2.2269
Gabon,GAB,2018,2.2455
Gabon,GAB,2019,2.0656
Gabon,GAB,2020,1.9311
Gambia,GMB,1950,0.0481
Gambia,GMB,1951,0.0474
Gambia,GMB,1952,0.0351
Gambia,GMB,1953,0.0345
Gambia,GMB,1954,0.0453
Gambia,GMB,1955,0.0445
Gambia,GMB,1956,0.0545
Gambia,GMB,1957,0.0641
Gambia,GMB,1958,0.0732
Gambia,GMB,1959,0.0512
Gambia,GMB,1960,0.0502
Gambia,GMB,1961,0.059
Gambia,GMB,1962,0.0675
Gambia,GMB,1963,0.0756
Gambia,GMB,1964,0.074
Gambia,GMB,1965,0.0723
Gambia,GMB,1966,0.0794
Gambia,GMB,1967,0.0773
Gambia,GMB,1968,0.0835
Gambia,GMB,1969,0.1056
Gambia,GMB,1970,0.1026
Gambia,GMB,1971,0.115
Gambia,GMB,1972,0.1339
Gambia,GMB,1973,0.1228
Gambia,GMB,1974,0.119
Gambia,GMB,1975,0.1832
Gambia,GMB,1976,0.1774
Gambia,GMB,1977,0.1969
Gambia,GMB,1978,0.2334
Gambia,GMB,1979,0.2376
Gambia,GMB,1980,0.2472
Gambia,GMB,1981,0.2396
Gambia,GMB,1982,0.2377
Gambia,GMB,1983,0.2302
Gambia,GMB,1984,0.2373
Gambia,GMB,1985,0.2279
Gambia,GMB,1986,0.2038
Gambia,GMB,1987,0.216
Gambia,GMB,1988,0.2097
Gambia,GMB,1989,0.1961
Gambia,GMB,1990,0.2071
Gambia,GMB,1991,0.1993
Gambia,GMB,1992,0.1926
Gambia,GMB,1993,0.1969
Gambia,GMB,1994,0.1909
Gambia,GMB,1995,0.1915
Gambia,GMB,1996,0.1889
Gambia,GMB,1997,0.1862
Gambia,GMB,1998,0.1953
Gambia,GMB,1999,0.2152
Gambia,GMB,2000,0.2085
Gambia,GMB,2001,0.2209
Gambia,GMB,2002,0.214
Gambia,GMB,2003,0.2072
Gambia,GMB,2004,0.2155
Gambia,GMB,2005,0.2112
Gambia,GMB,2006,0.221
Gambia,GMB,2007,0.2145
Gambia,GMB,2008,0.2169
Gambia,GMB,2009,0.219
Gambia,GMB,2010,0.2411
Gambia,GMB,2011,0.2419
Gambia,GMB,2012,0.2385
Gambia,GMB,2013,0.2202
Gambia,GMB,2014,0.2534
Gambia,GMB,2015,0.2512
Gambia,GMB,2016,0.2472
Gambia,GMB,2017,0.2416
Gambia,GMB,2018,0.2378
Gambia,GMB,2019,0.233
Gambia,GMB,2020,0.2069
Georgia,GEO,1830,0.0001
Georgia,GEO,1831,0.0001
Georgia,GEO,1832,0.0001
Georgia,GEO,1833,0.0001
Georgia,GEO,1850,0.0003
Georgia,GEO,1855,0.001
Georgia,GEO,1858,0.0013
Georgia,GEO,1859,0.0014
Georgia,GEO,1860,0.0018
Georgia,GEO,1861,0.0023
Georgia,GEO,1862,0.002
Georgia,GEO,1863,0.0021
Georgia,GEO,1864,0.0023
Georgia,GEO,1865,0.0022
Georgia,GEO,1866,0.0069
Georgia,GEO,1867,0.0079
Georgia,GEO,1868,0.0065
Georgia,GEO,1869,0.0087
Georgia,GEO,1870,0.0094
Georgia,GEO,1871,0.0126
Georgia,GEO,1872,0.0128
Georgia,GEO,1873,0.0119
Georgia,GEO,1874,0.0143
Georgia,GEO,1875,0.0163
Georgia,GEO,1876,0.0201
Georgia,GEO,1877,0.0203
Georgia,GEO,1878,0.0263
Georgia,GEO,1879,0.0267
Georgia,GEO,1880,0.0311
Georgia,GEO,1881,0.0324
Georgia,GEO,1882,0.0338
Georgia,GEO,1883,0.0382
Georgia,GEO,1884,0.0384
Georgia,GEO,1885,0.0414
Georgia,GEO,1886,0.0421
Georgia,GEO,1887,0.0442
Georgia,GEO,1888,0.0457
Georgia,GEO,1889,0.0489
Georgia,GEO,1890,0.0548
Georgia,GEO,1891,0.0598
Georgia,GEO,1892,0.0627
Georgia,GEO,1893,0.0729
Georgia,GEO,1894,0.0736
Georgia,GEO,1895,0.0837
Georgia,GEO,1896,0.0845
Georgia,GEO,1897,0.0968
Georgia,GEO,1898,0.1076
Georgia,GEO,1899,0.1237
Georgia,GEO,1900,0.1388
Georgia,GEO,1901,0.1412
Georgia,GEO,1902,0.1351
Georgia,GEO,1903,0.131
Georgia,GEO,1904,0.1444
Georgia,GEO,1905,0.1278
Georgia,GEO,1906,0.1444
Georgia,GEO,1907,0.1603
Georgia,GEO,1908,0.1598
Georgia,GEO,1909,0.1671
Georgia,GEO,1910,0.1624
Georgia,GEO,1911,0.1669
Georgia,GEO,1912,0.1873
Georgia,GEO,1913,0.2016
Georgia,GEO,1914,0.1803
Georgia,GEO,1915,0.164
Georgia,GEO,1916,0.1732
Georgia,GEO,1917,0.158
Georgia,GEO,1918,0.0624
Georgia,GEO,1919,0.0528
Georgia,GEO,1920,0.0477
Georgia,GEO,1921,0.0513
Georgia,GEO,1922,0.062
Georgia,GEO,1923,0.0679
Georgia,GEO,1924,0.0801
Georgia,GEO,1925,0.0784
Georgia,GEO,1926,0.1125
Georgia,GEO,1927,0.1386
Georgia,GEO,1928,0.1509
Georgia,GEO,1929,0.161
Georgia,GEO,1930,0.2178
Georgia,GEO,1931,0.2595
Georgia,GEO,1932,0.2893
Georgia,GEO,1933,0.3209
Georgia,GEO,1934,0.3843
Georgia,GEO,1935,0.4304
Georgia,GEO,1936,0.4883
Georgia,GEO,1937,0.4953
Georgia,GEO,1938,0.5181
Georgia,GEO,1939,0.5197
Georgia,GEO,1940,0.6175
Georgia,GEO,1941,0.5374
Georgia,GEO,1942,0.2921
Georgia,GEO,1943,0.302
Georgia,GEO,1944,0.434
Georgia,GEO,1945,0.4535
Georgia,GEO,1946,0.5037
Georgia,GEO,1947,0.6005
Georgia,GEO,1948,0.632
Georgia,GEO,1949,0.7105
Georgia,GEO,1950,0.7812
Georgia,GEO,1951,0.8389
Georgia,GEO,1952,0.89
Georgia,GEO,1953,0.9316
Georgia,GEO,1954,1.0051
Georgia,GEO,1955,1.1254
Georgia,GEO,1956,1.2185
Georgia,GEO,1957,1.3147
Georgia,GEO,1958,1.3828
Georgia,GEO,1959,1.4307
Georgia,GEO,1960,1.4652
Georgia,GEO,1961,1.4871
Georgia,GEO,1962,1.5359
Georgia,GEO,1963,1.6206
Georgia,GEO,1964,1.6955
Georgia,GEO,1965,1.7687
Georgia,GEO,1966,1.8369
Georgia,GEO,1967,1.8906
Georgia,GEO,1968,1.9152
Georgia,GEO,1969,1.9681
Georgia,GEO,1970,2.0447
Georgia,GEO,1971,2.1518
Georgia,GEO,1972,2.2488
Georgia,GEO,1973,2.3317
Georgia,GEO,1974,2.4098
Georgia,GEO,1975,2.5213
Georgia,GEO,1976,2.6038
Georgia,GEO,1977,2.6774
Georgia,GEO,1978,2.7539
Georgia,GEO,1979,2.7595
Georgia,GEO,1980,2.8484
Georgia,GEO,1981,2.7779
Georgia,GEO,1982,2.8112
Georgia,GEO,1983,2.8311
Georgia,GEO,1984,2.8335
Georgia,GEO,1985,3.0261
Georgia,GEO,1986,2.9563
Georgia,GEO,1987,2.9516
Georgia,GEO,1988,3.0321
Georgia,GEO,1989,2.992
Georgia,GEO,1990,2.9472
Georgia,GEO,1991,2.9536
Georgia,GEO,1992,2.8803
Georgia,GEO,1993,1.9036
Georgia,GEO,1994,1.1904
Georgia,GEO,1995,0.4602
Georgia,GEO,1996,0.8364
Georgia,GEO,1997,0.9398
Georgia,GEO,1998,1.0795
Georgia,GEO,1999,0.9673
Georgia,GEO,2000,1.0317
Georgia,GEO,2001,0.8686
Georgia,GEO,2002,0.7871
Georgia,GEO,2003,0.8812
Georgia,GEO,2004,1.0118
Georgia,GEO,2005,1.1918
Georgia,GEO,2006,1.4552
Georgia,GEO,2007,1.5276
Georgia,GEO,2008,1.2815
Georgia,GEO,2009,1.4894
Georgia,GEO,2010,1.5145
Georgia,GEO,2011,1.9124
Georgia,GEO,2012,2.0304
Georgia,GEO,2013,1.9782
Georgia,GEO,2014,2.2141
Georgia,GEO,2015,2.4221
Georgia,GEO,2016,2.5069
Georgia,GEO,2017,2.5393
Georgia,GEO,2018,2.5243
Georgia,GEO,2019,2.6222
Georgia,GEO,2020,2.4988
Germany,DEU,1800,0.0442
Germany,DEU,1801,0.0292
Germany,DEU,1802,0.0298
Germany,DEU,1803,0.0283
Germany,DEU,1804,0.0525
Germany,DEU,1805,0.0533
Germany,DEU,1806,0.0473
Germany,DEU,1807,0.1334
Germany,DEU,1808,0.0438
Germany,DEU,1809,0.0447
Germany,DEU,1810,0.0462
Germany,DEU,1811,0.0431
Germany,DEU,1812,0.0417
Germany,DEU,1813,0.04
Germany,DEU,1814,0.0391
Germany,DEU,1815,0.0448
Germany,DEU,1816,0.1022
Germany,DEU,1817,0.1425
Germany,DEU,1818,0.1465
Germany,DEU,1819,0.1338
Germany,DEU,1820,0.1361
Germany,DEU,1821,0.1402
Germany,DEU,1822,0.1424
Germany,DEU,1823,0.1563
Germany,DEU,1824,0.1237
Germany,DEU,1825,0.1641
Germany,DEU,1826,0.1566
Germany,DEU,1827,0.1677
Germany,DEU,1828,0.1657
Germany,DEU,1829,0.131
Germany,DEU,1830,0.171
Germany,DEU,1831,0.162
Germany,DEU,1832,0.1204
Germany,DEU,1833,0.1513
Germany,DEU,1834,0.1509
Germany,DEU,1835,0.1669
Germany,DEU,1836,0.1739
Germany,DEU,1837,0.1972
Germany,DEU,1838,0.2175
Germany,DEU,1839,0.228
Germany,DEU,1840,0.2951
Germany,DEU,1841,0.3044
Germany,DEU,1842,0.344
Germany,DEU,1843,0.3229
Germany,DEU,1844,0.3385
Germany,DEU,1845,0.3891
Germany,DEU,1846,0.4036
Germany,DEU,1847,0.4201
Germany,DEU,1848,0.3863
Germany,DEU,1849,0.4071
Germany,DEU,1850,0.449
Germany,DEU,1851,0.4966
Germany,DEU,1852,0.5604
Germany,DEU,1853,0.6026
Germany,DEU,1854,0.7024
Germany,DEU,1855,0.8193
Germany,DEU,1856,0.8793
Germany,DEU,1857,0.9302
Germany,DEU,1858,0.9987
Germany,DEU,1859,0.9413
Germany,DEU,1860,1.0056
Germany,DEU,1861,1.1329
Germany,DEU,1862,1.2379
Germany,DEU,1863,1.3307
Germany,DEU,1864,1.513
Germany,DEU,1865,1.6806
Germany,DEU,1866,1.6513
Germany,DEU,1867,1.7995
Germany,DEU,1868,1.9184
Germany,DEU,1869,1.9834
Germany,DEU,1870,1.9405
Germany,DEU,1871,2.1398
Germany,DEU,1872,2.2858
Germany,DEU,1873,2.4154
Germany,DEU,1874,1.7394
Germany,DEU,1875,2.4404
Germany,DEU,1876,2.4604
Germany,DEU,1877,2.3841
Germany,DEU,1878,2.4345
Germany,DEU,1879,2.5547
Germany,DEU,1880,2.8407
Germany,DEU,1881,3.0335
Germany,DEU,1882,3.2151
Germany,DEU,1883,3.3944
Germany,DEU,1884,3.4603
Germany,DEU,1885,3.5079
Germany,DEU,1886,3.5154
Germany,DEU,1887,3.64
Germany,DEU,1888,3.9441
Germany,DEU,1889,4.1661
Germany,DEU,1890,4.3148
Germany,DEU,1891,4.5219
Germany,DEU,1892,4.3463
Germany,DEU,1893,4.4018
Germany,DEU,1894,4.5152
Germany,DEU,1895,4.6248
Germany,DEU,1896,4.9066
Germany,DEU,1897,5.167
Germany,DEU,1898,5.3176
Germany,DEU,1899,5.5736
Germany,DEU,1900,5.9211
Germany,DEU,1901,5.8155
Germany,DEU,1902,5.6194
Germany,DEU,1903,5.9603
Germany,DEU,1904,6.0869
Germany,DEU,1905,6.4388
Germany,DEU,1906,6.006
Germany,DEU,1907,7.2299
Germany,DEU,1908,7.1957
Germany,DEU,1909,7.0987
Germany,DEU,1910,7.0417
Germany,DEU,1911,7.221
Germany,DEU,1912,7.8545
Germany,DEU,1913,8.4453
Germany,DEU,1914,7.882
Germany,DEU,1915,7.3493
Germany,DEU,1916,7.9727
Germany,DEU,1917,8.3776
Germany,DEU,1918,8.0657
Germany,DEU,1919,6.215
Germany,DEU,1920,6.8801
Germany,DEU,1921,7.5644
Germany,DEU,1922,7.247
Germany,DEU,1923,5.2464
Germany,DEU,1924,7.0936
Germany,DEU,1925,7.1444
Germany,DEU,1926,6.4024
Germany,DEU,1927,7.4058
Germany,DEU,1928,7.7209
Germany,DEU,1929,8.1888
Germany,DEU,1930,6.9697
Germany,DEU,1931,5.7815
Germany,DEU,1932,5.1689
Germany,DEU,1933,5.3911
Germany,DEU,1934,5.9933
Germany,DEU,1935,6.5878
Germany,DEU,1936,7.2257
Germany,DEU,1937,8.0922
Germany,DEU,1938,8.5739
Germany,DEU,1939,9.2012
Germany,DEU,1940,9.2509
Germany,DEU,1941,9.3279
Germany,DEU,1942,9.4309
Germany,DEU,1943,9.614
Germany,DEU,1944,8.5119
Germany,DEU,1945,1.6493
Germany,DEU,1946,3.8688
Germany,DEU,1947,4.5331
Germany,DEU,1948,5.4029
Germany,DEU,1949,6.1831
Germany,DEU,1950,7.299
Germany,DEU,1951,8.2058
Germany,DEU,1952,8.6516
Germany,DEU,1953,8.7903
Germany,DEU,1954,9.2616
Germany,DEU,1955,10.1136
Germany,DEU,1956,10.6637
Germany,DEU,1957,10.7768
Germany,DEU,1958,10.426
Germany,DEU,1959,10.3598
Germany,DEU,1960,11.0871
Germany,DEU,1961,11.2926
Germany,DEU,1962,11.8563
Germany,DEU,1963,12.5931
Germany,DEU,1964,12.8033
Germany,DEU,1965,12.5902
Germany,DEU,1966,12.3852
Germany,DEU,1967,12.1027
Germany,DEU,1968,12.6503
Germany,DEU,1969,13.4423
Germany,DEU,1970,13.0573
Germany,DEU,1971,13.1646
Germany,DEU,1972,13.1997
Germany,DEU,1973,13.7553
Germany,DEU,1974,13.4676
Germany,DEU,1975,12.7124
Germany,DEU,1976,13.8464
Germany,DEU,1977,13.3771
Germany,DEU,1978,13.734
Germany,DEU,1979,14.2518
Germany,DEU,1980,14.0524
Germany,DEU,1981,13.424
Germany,DEU,1982,13.0346
Germany,DEU,1983,13.0076
Germany,DEU,1984,13.3009
Germany,DEU,1985,13.4393
Germany,DEU,1986,13.4626
Germany,DEU,1987,13.2338
Germany,DEU,1988,13.1408
Germany,DEU,1989,12.8247
Germany,DEU,1990,13.3134
Germany,DEU,1991,12.759
Germany,DEU,1992,12.0792
Germany,DEU,1993,11.888
Germany,DEU,1994,11.6266
Germany,DEU,1995,11.5724
Germany,DEU,1996,11.7942
Germany,DEU,1997,11.4414
Germany,DEU,1998,11.3431
Germany,DEU,1999,11.0072
Germany,DEU,2000,11.0546
Germany,DEU,2001,11.2536
Germany,DEU,2002,11.0378
Germany,DEU,2003,11.0416
Germany,DEU,2004,10.865
Germany,DEU,2005,10.6209
Germany,DEU,2006,10.7806
Germany,DEU,2007,10.4779
Germany,DEU,2008,10.5461
Germany,DEU,2009,9.7688
Germany,DEU,2010,10.3053
Germany,DEU,2011,10.0082
Germany,DEU,2012,10.0526
Germany,DEU,2013,10.2428
Germany,DEU,2014,9.7309
Germany,DEU,2015,9.7278
Germany,DEU,2016,9.7415
Germany,DEU,2017,9.5076
Germany,DEU,2018,9.0721
Germany,DEU,2019,8.5184
Germany,DEU,2020,7.6901
Ghana,GHA,1950,0.1266
Ghana,GHA,1951,0.1704
Ghana,GHA,1952,0.1648
Ghana,GHA,1953,0.1882
Ghana,GHA,1954,0.1803
Ghana,GHA,1955,0.2072
Ghana,GHA,1956,0.1827
Ghana,GHA,1957,0.2131
Ghana,GHA,1958,0.2182
Ghana,GHA,1959,0.2055
Ghana,GHA,1960,0.2203
Ghana,GHA,1961,0.1964
Ghana,GHA,1962,0.2026
Ghana,GHA,1963,0.2359
Ghana,GHA,1964,0.2191
Ghana,GHA,1965,0.2201
Ghana,GHA,1966,0.1813
Ghana,GHA,1967,0.1838
Ghana,GHA,1968,0.2117
Ghana,GHA,1969,0.1981
Ghana,GHA,1970,0.3001
Ghana,GHA,1971,0.2554
Ghana,GHA,1972,0.2622
Ghana,GHA,1973,0.2603
Ghana,GHA,1974,0.3008
Ghana,GHA,1975,0.2745
Ghana,GHA,1976,0.2379
Ghana,GHA,1977,0.2878
Ghana,GHA,1978,0.2793
Ghana,GHA,1979,0.2452
Ghana,GHA,1980,0.2305
Ghana,GHA,1981,0.267
Ghana,GHA,1982,0.2594
Ghana,GHA,1983,0.3024
Ghana,GHA,1984,0.2069
Ghana,GHA,1985,0.2583
Ghana,GHA,1986,0.2302
Ghana,GHA,1987,0.2408
Ghana,GHA,1988,0.2446
Ghana,GHA,1989,0.2296
Ghana,GHA,1990,0.2566
Ghana,GHA,1991,0.2768
Ghana,GHA,1992,0.2339
Ghana,GHA,1993,0.2676
Ghana,GHA,1994,0.3073
Ghana,GHA,1995,0.3029
Ghana,GHA,1996,0.3132
Ghana,GHA,1997,0.3465
Ghana,GHA,1998,0.3402
Ghana,GHA,1999,0.3386
Ghana,GHA,2000,0.3165
Ghana,GHA,2001,0.3408
Ghana,GHA,2002,0.3572
Ghana,GHA,2003,0.3585
Ghana,GHA,2004,0.3363
Ghana,GHA,2005,0.3118
Ghana,GHA,2006,0.4093
Ghana,GHA,2007,0.4189
Ghana,GHA,2008,0.3788
Ghana,GHA,2009,0.3102
Ghana,GHA,2010,0.3918
Ghana,GHA,2011,0.4422
Ghana,GHA,2012,0.5507
Ghana,GHA,2013,0.5329
Ghana,GHA,2014,0.542
Ghana,GHA,2015,0.5786
Ghana,GHA,2016,0.581
Ghana,GHA,2017,0.4718
Ghana,GHA,2018,0.5604
Ghana,GHA,2019,0.5562
Ghana,GHA,2020,0.515
Greece,GRC,1867,0.0473
Greece,GRC,1868,0.0234
Greece,GRC,1869,0.0534
Greece,GRC,1870,0.0549
Greece,GRC,1871,0.0801
Greece,GRC,1872,0.047
Greece,GRC,1873,0.0513
Greece,GRC,1874,0.0393
Greece,GRC,1875,0.0427
Greece,GRC,1879,0.0009
Greece,GRC,1883,0.0009
Greece,GRC,1888,0.0008
Greece,GRC,1892,0.0804
Greece,GRC,1893,0.0701
Greece,GRC,1894,0.0709
Greece,GRC,1895,0.0656
Greece,GRC,1896,0.0779
Greece,GRC,1897,0.0748
Greece,GRC,1898,0.0943
Greece,GRC,1899,0.0489
Greece,GRC,1900,0.0837
Greece,GRC,1901,0.083
Greece,GRC,1902,0.0657
Greece,GRC,1903,0.0782
Greece,GRC,1904,0.0691
Greece,GRC,1905,0.0538
Greece,GRC,1906,0.0499
Greece,GRC,1907,0.0816
Greece,GRC,1908,0.1378
Greece,GRC,1909,0.1052
Greece,GRC,1910,0.1338
Greece,GRC,1911,0.1674
Greece,GRC,1913,0.2439
Greece,GRC,1914,0.002
Greece,GRC,1915,0.004
Greece,GRC,1916,0.0118
Greece,GRC,1917,0.0162
Greece,GRC,1918,0.0219
Greece,GRC,1919,0.0186
Greece,GRC,1920,0.1175
Greece,GRC,1921,0.1277
Greece,GRC,1922,0.1152
Greece,GRC,1923,0.1546
Greece,GRC,1924,0.2157
Greece,GRC,1925,0.3255
Greece,GRC,1926,0.2964
Greece,GRC,1927,0.3728
Greece,GRC,1928,0.3781
Greece,GRC,1929,0.4257
Greece,GRC,1930,0.444
Greece,GRC,1931,0.4193
Greece,GRC,1932,0.4066
Greece,GRC,1933,0.3441
Greece,GRC,1934,0.4178
Greece,GRC,1935,0.4239
Greece,GRC,1936,0.4834
Greece,GRC,1937,0.508
Greece,GRC,1938,0.3971
Greece,GRC,1939,0.0347
Greece,GRC,1940,0.0325
Greece,GRC,1941,0.0184
Greece,GRC,1942,0.0306
Greece,GRC,1943,0.0286
Greece,GRC,1944,0.0147
Greece,GRC,1945,0.0088
Greece,GRC,1946,0.0165
Greece,GRC,1947,0.0222
Greece,GRC,1948,0.1781
Greece,GRC,1949,0.2152
Greece,GRC,1950,0.5382
Greece,GRC,1951,0.5908
Greece,GRC,1952,0.6139
Greece,GRC,1953,0.6197
Greece,GRC,1954,0.6394
Greece,GRC,1955,0.7431
Greece,GRC,1956,0.7789
Greece,GRC,1957,0.8384
Greece,GRC,1958,0.9104
Greece,GRC,1959,0.9869
Greece,GRC,1960,1.1351
Greece,GRC,1961,1.1797
Greece,GRC,1962,1.2153
Greece,GRC,1963,1.4596
Greece,GRC,1964,1.568
Greece,GRC,1965,2.0108
Greece,GRC,1966,2.1933
Greece,GRC,1967,2.2871
Greece,GRC,1968,2.6008
Greece,GRC,1969,2.9527
Greece,GRC,1970,2.7848
Greece,GRC,1971,3.1834
Greece,GRC,1972,3.5874
Greece,GRC,1973,4.2002
Greece,GRC,1974,4.0431
Greece,GRC,1975,4.2899
Greece,GRC,1976,4.6735
Greece,GRC,1977,5.0413
Greece,GRC,1978,5.0782
Greece,GRC,1979,5.3405
Greece,GRC,1980,5.286
Greece,GRC,1981,5.157
Greece,GRC,1982,5.2577
Greece,GRC,1983,5.5563
Greece,GRC,1984,5.6759
Greece,GRC,1985,5.9962
Greece,GRC,1986,5.8186
Greece,GRC,1987,6.222
Greece,GRC,1988,6.6379
Greece,GRC,1989,7.2108
Greece,GRC,1990,8.1582
Greece,GRC,1991,8.0853
Greece,GRC,1992,8.1556
Greece,GRC,1993,8.0025
Greece,GRC,1994,8.1205
Greece,GRC,1995,8.0945
Greece,GRC,1996,8.2285
Greece,GRC,1997,8.6025
Greece,GRC,1998,8.9918
Greece,GRC,1999,8.8828
Greece,GRC,2000,9.2942
Greece,GRC,2001,9.4648
Greece,GRC,2002,9.3917
Greece,GRC,2003,9.7238
Greece,GRC,2004,9.7505
Greece,GRC,2005,10.1499
Greece,GRC,2006,10.0554
Greece,GRC,2007,10.3047
Greece,GRC,2008,10.0654
Greece,GRC,2009,9.5221
Greece,GRC,2010,8.9424
Greece,GRC,2011,8.7311
Greece,GRC,2012,8.4806
Greece,GRC,2013,7.6101
Greece,GRC,2014,7.3506
Greece,GRC,2015,7.0322
Greece,GRC,2016,6.7236
Greece,GRC,2017,7.0822
Greece,GRC,2018,6.8244
Greece,GRC,2019,6.2764
Greece,GRC,2020,5.0115
Greenland,GRL,1950,4.3025
Greenland,GRL,1951,4.2158
Greenland,GRL,1952,4.4392
Greenland,GRL,1953,4.9422
Greenland,GRL,1954,4.0886
Greenland,GRL,1955,8.0805
Greenland,GRL,1956,5.3465
Greenland,GRL,1957,5.8131
Greenland,GRL,1958,7.8763
Greenland,GRL,1959,7.8116
Greenland,GRL,1960,7.1567
Greenland,GRL,1961,9.0257
Greenland,GRL,1962,7.8209
Greenland,GRL,1963,9.4118
Greenland,GRL,1964,8.6477
Greenland,GRL,1965,9.0719
Greenland,GRL,1966,9.8064
Greenland,GRL,1967,10.0985
Greenland,GRL,1968,12.5823
Greenland,GRL,1969,9.0981
Greenland,GRL,1970,8.27
Greenland,GRL,1971,9.9373
Greenland,GRL,1972,11.5105
Greenland,GRL,1973,11.4274
